Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,5160
Base Time Seconds,1732190807
Base Time Fractional,.294083880
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,115.3062691887,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999341964722,Volt DC,1,T,2W,F,F,11/21/2024,12:06:47,.294083880
2,115.3062251102,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:47,.376745580
3,115.3061219581,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:06:47,.459384520
4,115.3062251102,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:47,.542026860
5,115.3059747278,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999346733093,Volt DC,1,T,2W,F,F,11/21/2024,12:06:47,.624673400
6,115.3058660094,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:47,.707319780
7,115.3057091236,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:06:47,.789959320
8,115.3058797554,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:06:47,.872613700
9,115.3056348274,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:06:47,.955253100
10,115.305447724,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:48,.037898400
11,115.3054050098,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999368190765,Volt DC,1,T,2W,F,F,11/21/2024,12:06:48,.120536600
12,115.3054877118,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999339580536,Volt DC,1,T,2W,F,F,11/21/2024,12:06:48,.203189040
13,115.3053637721,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:06:48,.285839760
14,115.3052138174,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:06:48,.368479640
15,115.3050033135,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:06:48,.451118180
16,115.3049895676,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:48,.533777940
17,115.3049922943,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:06:48,.616427160
18,115.3046978404,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999365806580,Volt DC,1,T,2W,F,F,11/21/2024,12:06:48,.699074000
19,115.3046250212,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999346733093,Volt DC,1,T,2W,F,F,11/21/2024,12:06:48,.781711700
20,115.3046978404,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999365806580,Volt DC,1,T,2W,F,F,11/21/2024,12:06:48,.864355960
21,115.3042905831,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999368190765,Volt DC,1,T,2W,F,F,11/21/2024,12:06:48,.946996080
22,115.3043511318,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999365806580,Volt DC,1,T,2W,F,F,11/21/2024,12:06:49,.029649080
23,115.3044103172,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:06:49,.112289880
24,115.3043566974,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:06:49,.194940120
25,115.3042121986,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:06:49,.277596400
26,115.3041048475,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999368190765,Volt DC,1,T,2W,F,F,11/21/2024,12:06:49,.360240440
27,115.3038834404,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999349117279,Volt DC,1,T,2W,F,F,11/21/2024,12:06:49,.442877920
28,115.3040498644,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:06:49,.525514940
29,115.3038076716,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999368190765,Volt DC,1,T,2W,F,F,11/21/2024,12:06:49,.608150460
30,115.3036275025,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:49,.690796860
31,115.3035683181,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:06:49,.773446880
32,115.3034665333,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:49,.856086900
33,115.3032105976,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999363422394,Volt DC,1,T,2W,F,F,11/21/2024,12:06:49,.938718100
34,115.3032848906,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999363422394,Volt DC,1,T,2W,F,F,11/21/2024,12:06:50,.021359540
35,115.3033386208,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999349117279,Volt DC,1,T,2W,F,F,11/21/2024,12:06:50,.104007400
36,115.3030633752,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999365806580,Volt DC,1,T,2W,F,F,11/21/2024,12:06:50,.186658180
37,115.3030221383,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:06:50,.269304800
38,115.3030304299,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:50,.351953780
39,115.3027827877,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:50,.434602700
40,115.3027264417,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999339580536,Volt DC,1,T,2W,F,F,11/21/2024,12:06:50,.517241020
41,115.3027291688,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:06:50,.599881100
42,115.3027154232,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999341964722,Volt DC,1,T,2W,F,F,11/21/2024,12:06:50,.682526780
43,115.3023645255,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:50,.765168860
44,115.3021319953,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:06:50,.847807200
45,115.3024650551,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999337196350,Volt DC,1,T,2W,F,F,11/21/2024,12:06:50,.930441280
46,115.3021801595,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:06:51,.013096200
47,115.302266943,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999337196350,Volt DC,1,T,2W,F,F,11/21/2024,12:06:51,.095744700
48,115.3021485776,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999346733093,Volt DC,1,T,2W,F,F,11/21/2024,12:06:51,.178391440
49,115.301953194,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:51,.261046720
50,115.3019063936,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:51,.343695840
51,115.3016918109,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999349117279,Volt DC,1,T,2W,F,F,11/21/2024,12:06:51,.426345380
52,115.3017082836,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:51,.508979160
53,115.3016767018,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:06:51,.591630780
54,115.3013890837,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:06:51,.674273300
55,115.3012983203,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:06:51,.756914440
56,115.3012102843,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:51,.839554360
57,115.3011855208,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:51,.922193680
58,115.3012006299,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:52,.004836800
59,115.3012240297,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:06:52,.087469820
60,115.3011125941,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:06:52,.170117320
61,115.300659927,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999363422394,Volt DC,1,T,2W,F,F,11/21/2024,12:06:52,.252780900
62,115.3004948749,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:52,.335444560
63,115.3005044211,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999372959137,Volt DC,1,T,2W,F,F,11/21/2024,12:06:52,.418103920
64,115.3005018016,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999346733093,Volt DC,1,T,2W,F,F,11/21/2024,12:06:52,.500777840
65,115.3006008544,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999346733093,Volt DC,1,T,2W,F,F,11/21/2024,12:06:52,.583431240
66,115.3005073644,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999334812164,Volt DC,1,T,2W,F,F,11/21/2024,12:06:52,.666089180
67,115.3001978251,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999334812164,Volt DC,1,T,2W,F,F,11/21/2024,12:06:52,.748762840
68,115.300219753,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:52,.831425700
69,115.3000904827,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999341964722,Volt DC,1,T,2W,F,F,11/21/2024,12:06:52,.914092260
70,115.299980413,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:06:52,.996759340
71,115.2999239608,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:06:53,.079415920
72,115.2998221815,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999349117279,Volt DC,1,T,2W,F,F,11/21/2024,12:06:53,.162073820
73,115.2996695128,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999341964722,Volt DC,1,T,2W,F,F,11/21/2024,12:06:53,.244741060
74,115.2996254424,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:53,.327404060
75,115.2996542967,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:06:53,.410062840
76,115.2995662631,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:53,.492726500
77,115.29939156,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:06:53,.575384960
78,115.2991865328,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999363422394,Volt DC,1,T,2W,F,F,11/21/2024,12:06:53,.658038660
79,115.2990847547,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:06:53,.740697400
80,115.299061356,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:06:53,.823350740
81,115.2991040618,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999349117279,Volt DC,1,T,2W,F,F,11/21/2024,12:06:53,.906002820
82,115.2990187567,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:53,.988679840
83,115.2988756371,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:06:54,.071329400
84,115.2986748098,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:54,.153975160
85,115.2986899188,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:06:54,.236639280
86,115.2985248716,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:06:54,.319297800
87,115.2983900429,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:54,.401958880
88,115.2983377905,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:54,.484607120
89,115.298302011,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:06:54,.567259540
90,115.2982689595,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:06:54,.649914140
91,115.2981451486,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:06:54,.732564840
92,115.2980886991,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999370574951,Volt DC,1,T,2W,F,F,11/21/2024,12:06:54,.815223480
93,115.2980172459,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:06:54,.897875980
94,115.2977489553,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:06:54,.980523060
95,115.2977228293,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:06:55,.063171960
96,115.2975715295,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:06:55,.145824060
97,115.2974738459,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:55,.228480760
98,115.2975577845,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:55,.311132400
99,115.2974311423,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999368190765,Volt DC,1,T,2W,F,F,11/21/2024,12:06:55,.393791120
100,115.2972275916,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:06:55,.476440520
101,115.2971463817,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999368190765,Volt DC,1,T,2W,F,F,11/21/2024,12:06:55,.559085960
102,115.2970364223,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999349117279,Volt DC,1,T,2W,F,F,11/21/2024,12:06:55,.641747040
103,115.2972358804,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:55,.724399360
104,115.296929087,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:55,.807059660
105,115.2966690903,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:55,.889714200
106,115.2965920775,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:55,.972362060
107,115.29663478,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999339580536,Volt DC,1,T,2W,F,F,11/21/2024,12:06:56,.055016780
108,115.2966100184,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999339580536,Volt DC,1,T,2W,F,F,11/21/2024,12:06:56,.137660060
109,115.296340267,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999365806580,Volt DC,1,T,2W,F,F,11/21/2024,12:06:56,.220303880
110,115.2962165636,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:06:56,.302961640
111,115.2963692243,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:56,.385621760
112,115.2961339913,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:56,.468270340
113,115.2959565699,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:06:56,.550914380
114,115.2959909834,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999339580536,Volt DC,1,T,2W,F,F,11/21/2024,12:06:56,.633587780
115,115.2959014877,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:56,.716233220
116,115.2958492369,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:56,.798880220
117,115.2956828326,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999341964722,Volt DC,1,T,2W,F,F,11/21/2024,12:06:56,.881522380
118,115.2955948045,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999339580536,Volt DC,1,T,2W,F,F,11/21/2024,12:06:56,.964171800
119,115.29538969,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999370574951,Volt DC,1,T,2W,F,F,11/21/2024,12:06:57,.046827100
120,115.295463973,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999370574951,Volt DC,1,T,2W,F,F,11/21/2024,12:06:57,.129470720
121,115.2956057182,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:06:57,.212116240
122,115.2951971618,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:06:57,.294781980
123,115.2951311668,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:57,.377426660
124,115.295303129,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999349117279,Volt DC,1,T,2W,F,F,11/21/2024,12:06:57,.460068040
125,115.2949866945,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:06:57,.542722620
126,115.2950212092,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999332427979,Volt DC,1,T,2W,F,F,11/21/2024,12:06:57,.625380040
127,115.294922064,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:06:57,.708021000
128,115.2945464588,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999368190765,Volt DC,1,T,2W,F,F,11/21/2024,12:06:57,.790660400
129,115.2945355444,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999349117279,Volt DC,1,T,2W,F,F,11/21/2024,12:06:57,.873306180
130,115.2946180121,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999363422394,Volt DC,1,T,2W,F,F,11/21/2024,12:06:57,.955953600
131,115.2945286213,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:06:58,.038600520
132,115.2945299856,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:06:58,.121242960
133,115.2943264437,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:58,.203891000
134,115.2942425106,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:58,.286545260
135,115.2941200726,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:06:58,.369190180
136,115.2940211319,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999337196350,Volt DC,1,T,2W,F,F,11/21/2024,12:06:58,.451846840
137,115.2940815676,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:58,.534490200
138,115.2938848489,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999358654022,Volt DC,1,T,2W,F,F,11/21/2024,12:06:58,.617140620
139,115.2936482617,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:58,.699787320
140,115.2936633706,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:06:58,.782430660
141,115.2934625602,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:58,.865083360
142,115.2934666535,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999363422394,Volt DC,1,T,2W,F,F,11/21/2024,12:06:58,.947723640
143,115.2932988905,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:59,.030367680
144,115.2932397192,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:59,.113015600
145,115.2933071773,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:06:59,.195661280
146,115.2931627102,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:59,.278315480
147,115.2930719567,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999344348907,Volt DC,1,T,2W,F,F,11/21/2024,12:06:59,.360961080
148,115.2927665509,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999351501465,Volt DC,1,T,2W,F,F,11/21/2024,12:06:59,.443613620
149,115.2929096524,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999341964722,Volt DC,1,T,2W,F,F,11/21/2024,12:06:59,.526249320
150,115.2925299681,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999349117279,Volt DC,1,T,2W,F,F,11/21/2024,12:06:59,.608896220
151,115.2925698368,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:06:59,.691533640
152,115.2924226428,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:59,.774171460
153,115.2924226428,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:06:59,.856821580
154,115.2924253718,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999361038208,Volt DC,1,T,2W,F,F,11/21/2024,12:06:59,.939470940
155,115.2922561477,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999368190765,Volt DC,1,T,2W,F,F,11/21/2024,12:07:00,.022109360
156,115.2921131472,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:07:00,.104756260
157,115.2920746433,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999353885651,Volt DC,1,T,2W,F,F,11/21/2024,12:07:00,.187407160
158,115.2919274507,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:07:00,.270058820
159,115.2919522102,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:07:00,.352702420
160,115.2918779317,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999356269836,Volt DC,1,T,2W,F,F,11/21/2024,12:07:00,.435335900
161,115.2917748001,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999349117279,Volt DC,1,T,2W,F,F,11/21/2024,12:07:00,.517980720
162,115.2916468108,Ohm,1000,5.5,F,F,F,F,F,F,Rear,F,Main,1.9999363422394,Volt DC,1,T,2W,F,F,11/21/2024,12:07:00,.600626060
